,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
108,4.59,8.92,0.01,-23.34,17.88,-30.76,9.24,-0.28,2.33,idle,
109,4.29,9.21,-0.63,-10.91,-9.4,3.78,8.95,-0.14,2.25,idle,
110,4.3,9.07,-0.72,-17.01,-17.54,13.48,8.96,-0.09,2.31,idle,
111,4.13,8.98,-0.83,-14.24,-18.03,30.53,9.19,-0.06,2.32,idle,
112,4.01,8.91,-0.92,-13.02,-19.99,36.61,9.02,0.03,2.34,idle,
113,3.77,8.84,-1.03,-7.32,-14.95,32.95,8.98,-0.11,2.32,idle,
114,3.78,8.72,-0.97,-7.44,-13.92,27.2,8.89,0.02,2.47,idle,
115,3.83,8.27,-0.86,2.55,5.54,8.74,8.76,-0.27,2.26,idle,
116,3.91,8.1,-0.73,10.16,7.47,7.01,9.03,-0.2,2.15,idle,
117,4.39,8.48,-0.68,13.99,33.89,-6.11,9.27,-0.82,2.5,idle,
118,4.35,8.67,-0.68,13.77,35.09,-7.82,9.33,-0.78,2.74,idle,
119,4.06,9.46,-1.01,5.02,13.45,-7.48,9.9,-1.3,2.66,idle,
120,4.33,9.63,-0.89,2.11,2.63,-12.36,9.36,-1.26,2.51,idle,
121,4.88,9.39,-0.74,-1.46,2.47,-33.98,9.31,-0.94,2.38,idle,
122,4.88,9.01,-0.71,-1.7,-2.52,-32.72,9.15,-0.77,2.3,idle,
123,4.94,8.67,-0.74,-8.86,-7.2,-29.66,9.06,-0.62,2.14,idle,
124,4.9,8.43,-0.57,1.77,-12.02,-20.76,8.92,-0.72,2.09,idle,
125,5.1,8.63,-0.79,5.95,-14.72,-13.64,8.9,-0.61,2.23,idle,
126,4.69,8.5,-0.55,5.75,-5.1,-3.75,9.14,-0.8,2.38,idle,
127,4.57,8.62,-0.59,13.89,-3.06,1.05,9.94,-0.83,1.9,idle,
128,4.59,9.01,-0.42,6.34,0.21,-9.25,9.09,-0.8,2.45,idle,
129,4.73,9.13,-0.47,10.71,12.39,-16.4,9.07,-0.86,2.16,idle,
130,4.83,9.2,-0.43,4.9,19.17,-26.6,8.9,-0.94,2.47,idle,
131,5.01,9.17,-0.41,5.39,18.47,-27.69,8.8,-0.93,2.6,idle,
132,5.19,9.13,-0.62,-4.17,0.05,-8.22,9.9,-1.15,2.48,idle,
133,5.34,8.9,-0.72,-0.81,-2.52,-0.16,9.03,-1.33,2.31,idle,
134,5.1,8.89,-0.49,12.67,11.77,10.09,9.03,-1.32,2.23,idle,
135,4.91,9.01,-0.32,10.18,15.35,11.27,9.1,-1.27,1.96,idle,
136,4.04,9.19,-0.36,3.92,21.22,11.43,9.12,-1.24,2.24,idle,
137,4.26,9.3,-0.52,3.48,11.34,13.34,9.69,-1.35,2.33,idle,
138,4.26,8.95,-0.86,-8.85,-15.85,15.4,9.09,-1.28,2.35,idle,
139,4.26,8.96,-0.81,-6.57,-14.02,15.6,9.17,-1.29,2.4,idle,
140,4.33,8.9,-0.82,-2.39,-9.95,16.18,9.16,-1.32,2.19,idle,
141,4.39,9.13,-0.92,-3.84,-8.05,14.23,9.22,-1.4,2.19,idle,
142,3.96,9.46,-1.25,-1.71,-1.61,14.76,9.56,-1.31,2.61,idle,
143,3.96,9.33,-1.09,-0.94,-6.28,14.53,9.22,-1.2,2.25,idle,
144,4.03,9.4,-0.71,4.47,4.05,0.09,9.48,-1.15,2.02,idle,
145,4.14,9.01,-0.53,6.74,6.93,-5.31,9.5,-1.16,1.8,idle,
146,4.32,8.74,-0.48,5.27,17.66,-11.73,8.86,-0.62,1.5,idle,
147,4.27,8.84,-0.36,5.26,17.79,-11.02,8.6,-0.63,1.68,idle,
148,4.07,8.74,-0.69,-3.69,4.44,-6.48,9.61,-0.62,1.88,idle,
149,4.21,8.4,-0.58,-2.89,-4.27,-3.53,9.56,-0.71,1.68,idle,
150,4.31,8.55,-0.36,4.39,9.42,-11.59,8.99,-0.81,1.65,idle,
151,4.37,8.71,-0.39,1.82,15.95,-16.18,9.06,-0.75,1.78,idle,
152,4.37,8.74,-0.46,-1.05,26.27,-25.36,9.02,-0.96,1.92,idle,
153,4.45,8.81,-0.52,-3.71,22.54,-27.07,9.16,-0.98,1.89,idle,
154,4.91,8.77,-0.57,-8.16,5.59,-21.63,9.65,-0.94,2.12,idle,
155,4.97,8.82,-0.72,-10.6,4.32,-15.94,9.49,-1.01,2.12,idle,
156,4.72,9.2,-1.27,-10.8,-1.68,-0.29,9.41,-0.81,2.39,idle,
157,4.66,9.13,-1.35,-8.32,-7.95,4.39,9.21,-0.85,2.16,idle,
