,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
29,4.39,8.94,-1.11,-1.38,1.48,-5.02,9.72,-0.35,0.2,idle,
30,4.47,8.87,-1.13,-1.17,0.95,-4.31,9.59,-0.52,0.02,idle,
31,4.3,8.85,-1.02,0.11,-0.21,-2.96,9.77,-0.63,-0.01,idle,
32,4.35,8.84,-1.08,-0.19,-0.63,-3.37,9.66,-0.49,0.1,idle,
33,4.47,8.87,-1.08,-0.27,0.46,-3.73,9.52,-0.58,0.04,idle,
34,4.42,8.86,-1.1,-0.21,0.95,-3.52,9.54,-0.55,-0.09,idle,
35,4.42,8.91,-1.19,-1.11,-0.28,-2.81,9.62,-0.54,0.03,idle,
36,4.5,8.91,-1.1,0.32,-0.62,-1.47,9.56,-0.52,-0.05,idle,
37,4.44,8.98,-1.01,1.08,1.47,-1.75,9.62,-0.6,-0.08,idle,
38,4.33,9.03,-1.04,-2.0,-1.88,-0.08,9.69,-0.56,-0.11,idle,
39,4.39,9.02,-1.0,-0.92,-0.79,-0.47,9.75,-0.63,-0.1,idle,
40,4.37,8.96,-1.05,-0.24,1.4,-2.74,9.58,-0.46,-0.05,idle,
41,4.35,8.94,-1.01,-0.33,1.6,-2.76,9.64,-0.46,0.04,idle,
42,4.37,8.97,-0.96,-2.75,2.27,-1.52,9.71,-0.59,-0.2,idle,
43,4.35,9.0,-1.06,-2.92,1.88,-1.67,9.65,-0.5,-0.09,idle,
44,4.36,8.97,-1.14,-3.2,0.11,-1.08,9.67,-0.58,-0.14,idle,
45,4.32,8.97,-1.11,-3.79,0.03,-0.53,9.65,-0.51,-0.1,idle,
46,4.34,8.92,-1.18,-3.36,0.83,-1.76,9.65,-0.63,0.02,idle,
47,4.2,8.96,-1.06,-2.9,0.89,-1.79,9.59,-0.59,-0.11,idle,
48,4.47,8.93,-1.09,-3.24,0.5,-2.18,9.64,-0.66,-0.17,idle,
49,4.35,8.93,-1.15,-3.27,1.59,-2.23,9.69,-0.66,-0.1,idle,
50,4.28,8.9,-1.12,-3.97,-1.32,-1.04,9.54,-0.6,-0.07,idle,
51,4.26,8.89,-1.11,-4.39,-1.56,-0.95,9.69,-0.51,-0.14,idle,
52,4.33,8.86,-1.08,-4.12,-0.52,-1.76,9.66,-0.54,-0.06,idle,
53,4.28,8.94,-1.08,-3.18,1.03,-1.9,9.62,-0.52,0.02,idle,
54,4.46,8.9,-1.12,-1.6,-0.34,-3.63,9.64,-0.57,-0.08,idle,
55,4.33,8.98,-1.14,-1.25,1.68,-4.28,9.68,-0.51,-0.02,idle,
56,4.42,8.85,-1.03,-0.96,-1.11,-2.83,9.56,-0.6,-0.07,idle,
57,4.46,8.91,-0.97,-1.53,-0.82,-2.27,9.64,-0.6,-0.17,idle,
58,4.46,8.97,-1.02,-1.78,-0.09,-1.73,9.61,-0.57,-0.17,idle,
59,4.5,9.08,-1.03,-3.01,-0.72,-1.4,9.66,-0.52,-0.13,idle,
60,4.31,8.9,-1.21,-3.89,-3.2,3.23,9.56,-0.49,0.1,idle,
61,4.24,8.84,-1.1,-2.62,-4.45,2.5,9.65,-0.62,-0.06,idle,
62,4.37,8.9,-1.01,0.61,1.31,-4.31,9.68,-0.43,-0.05,idle,
63,4.43,9.03,-1.03,2.17,7.06,-6.96,9.57,-0.62,0.07,idle,
64,4.54,8.84,-1.06,-1.74,1.69,-3.15,9.57,-0.48,-0.01,idle,
65,4.6,9.12,-1.14,-1.41,-0.64,-0.4,9.54,-0.57,0.04,idle,
66,4.65,8.9,-0.97,-1.05,8.24,-4.4,9.64,-0.56,0.07,idle,
67,4.49,8.9,-1.04,-2.04,5.79,-0.4,9.59,-0.66,-0.13,idle,
68,4.53,8.85,-0.96,-0.68,6.37,-2.43,9.69,-0.66,0.05,idle,
69,4.42,8.78,-1.11,-0.98,9.13,-1.47,9.65,-0.66,0.03,idle,
70,4.39,8.92,-1.21,-3.99,2.21,2.85,9.55,-0.48,0.15,idle,
71,4.35,8.95,-1.14,-3.38,1.17,1.89,9.58,-0.58,0.13,idle,
72,4.31,8.94,-1.18,-2.0,3.4,-0.4,9.67,-0.63,0.03,idle,
73,4.31,8.71,-1.17,-0.89,6.18,-1.4,9.66,-0.54,0.02,idle,
74,4.22,8.87,-1.15,-1.02,5.56,0.43,9.64,-0.51,0.05,idle,
75,4.29,8.84,-1.21,-2.06,1.98,-1.58,9.52,-0.6,0.0,idle,
76,4.18,8.92,-1.31,-0.98,1.63,0.31,9.59,-0.59,-0.06,idle,
77,4.22,9.03,-1.16,-0.44,-0.8,0.59,9.6,-0.63,0.07,idle,
78,4.22,9.08,-1.08,0.33,-0.63,-1.77,9.7,-0.64,0.07,idle,
79,4.3,8.97,-1.0,-0.69,0.63,-3.79,9.58,-0.66,-0.04,idle,
80,4.35,8.94,-0.97,-0.24,1.55,-5.53,9.58,-0.63,0.03,idle,
81,4.32,8.96,-1.02,-3.18,1.08,-4.4,9.63,-0.59,-0.04,idle,
82,4.36,8.94,-1.07,-4.72,-1.29,-4.34,9.55,-0.6,-0.05,idle,
83,4.47,8.83,-1.09,-3.47,-0.04,-5.44,9.69,-0.55,0.03,idle,
84,4.56,8.82,-1.08,-2.59,1.81,-5.02,9.65,-0.57,0.02,idle,
85,4.49,8.84,-1.12,-4.59,-1.24,-2.81,9.57,-0.46,0.0,idle,
86,4.51,8.83,-1.18,-3.44,0.68,-3.51,9.68,-0.64,-0.02,idle,
87,4.49,8.88,-1.14,-3.63,1.89,-1.64,9.66,-0.52,-0.04,idle,
88,4.45,8.91,-1.14,-4.17,-0.28,-0.5,9.61,-0.47,-0.04,idle,
89,4.49,9.0,-1.14,-2.15,2.46,-0.49,9.62,-0.49,-0.06,idle,
90,4.45,8.95,-1.09,-2.36,1.83,0.21,9.68,-0.52,0.01,idle,
91,4.35,8.9,-0.96,-2.15,0.07,1.79,9.61,-0.49,0.04,idle,
92,4.32,8.91,-0.94,-2.69,0.64,0.89,9.64,-0.51,-0.05,idle,
93,4.27,8.86,-1.05,-2.77,1.02,-0.34,9.7,-0.51,-0.06,idle,
94,4.29,8.89,-1.01,-2.15,1.13,-1.5,9.68,-0.43,-0.02,idle,
95,4.42,8.98,-1.09,-2.86,0.05,-1.43,9.65,-0.5,-0.06,idle,
96,4.44,8.96,-1.12,-2.82,0.35,-1.47,9.64,-0.52,-0.02,idle,
97,4.3,9.0,-0.97,-0.44,2.18,-2.13,9.58,-0.56,0.05,idle,
98,4.39,9.01,-1.04,-0.93,1.82,-2.21,9.57,-0.56,0.07,idle,
99,4.36,8.86,-1.05,-2.09,2.95,-1.98,9.67,-0.57,0.0,idle,
100,4.31,8.83,-1.06,-2.02,1.66,-1.63,9.64,-0.49,0.05,idle,
101,4.34,8.82,-0.97,-1.59,0.79,-1.17,9.63,-0.53,0.03,idle,
102,4.44,8.97,-1.04,-2.13,1.09,-0.98,9.58,-0.57,-0.03,idle,
103,4.43,8.97,-1.08,-2.65,2.72,-1.63,9.56,-0.59,-0.11,idle,
104,4.44,8.94,-1.07,-2.62,1.94,-1.47,9.65,-0.57,0.01,idle,
105,4.46,8.95,-1.12,-2.23,1.38,-0.66,9.65,-0.56,-0.03,idle,
106,4.3,8.84,-1.06,-2.69,2.94,-1.87,9.69,-0.56,0.05,idle,
107,4.32,8.95,-1.15,-2.89,1.82,-1.31,9.69,-0.57,0.02,idle,
108,4.28,8.9,-1.18,-2.92,0.02,-1.52,9.63,-0.51,-0.07,idle,
109,4.35,8.95,-1.14,-1.98,-0.23,-2.13,9.64,-0.48,-0.08,idle,
110,4.31,8.9,-1.08,-2.18,1.41,-3.14,9.6,-0.49,-0.11,idle,
111,4.34,8.97,-1.06,-3.25,-0.36,-3.28,9.66,-0.46,0.01,idle,
112,4.47,8.92,-1.06,-1.09,0.51,-3.55,9.66,-0.5,0.0,idle,
113,4.38,8.96,-1.05,-0.31,2.0,-3.38,9.62,-0.52,0.01,idle,
114,4.44,8.9,-1.03,-2.85,0.98,-2.79,9.56,-0.5,-0.09,idle,
115,4.43,8.88,-1.06,-2.72,1.04,-2.17,9.66,-0.51,-0.04,idle,
116,4.46,8.95,-1.06,-2.99,0.63,-2.34,9.64,-0.51,0.02,idle,
117,4.51,8.97,-0.99,-3.16,1.66,-1.92,9.59,-0.56,0.03,idle,
118,4.41,8.93,-1.11,-3.18,-0.1,-0.31,9.6,-0.56,0.06,idle,
119,4.34,8.88,-1.0,-2.8,-0.02,-0.71,9.66,-0.52,0.01,idle,
120,4.49,8.9,-1.0,-1.96,1.6,-1.0,9.64,-0.55,0.06,idle,
121,4.45,8.92,-0.91,-2.44,2.4,-1.44,9.59,-0.52,-0.07,idle,
122,4.62,8.89,-0.96,-2.19,0.64,-0.66,9.7,-0.54,0.14,idle,
123,4.6,8.91,-0.97,-1.97,1.64,-0.2,9.67,-0.52,0.11,idle,
124,4.49,8.91,-0.98,-3.48,-1.15,1.68,9.6,-0.56,0.1,idle,
125,4.48,8.92,-1.0,-3.63,-1.11,1.63,9.62,-0.54,0.13,idle,
126,4.48,8.81,-0.98,-2.63,0.28,1.06,9.67,-0.55,0.13,idle,
127,4.46,8.85,-0.88,-2.89,0.09,1.79,9.54,-0.49,0.08,idle,
128,4.42,8.99,-1.07,-4.92,-1.18,0.78,9.64,-0.54,0.16,idle,
129,4.56,9.0,-1.07,-3.01,0.0,-0.71,9.55,-0.53,0.17,idle,
130,4.51,8.95,-0.97,-1.38,1.4,-0.69,9.61,-0.53,0.11,idle,
131,4.6,8.94,-0.96,-1.35,2.43,0.05,9.67,-0.58,-0.02,idle,
132,4.52,8.97,-0.93,-2.6,2.28,0.27,9.62,-0.51,0.13,idle,
133,4.44,8.93,-1.01,-2.46,2.16,0.56,9.63,-0.49,0.05,idle,
134,4.41,9.01,-0.8,-3.02,1.27,0.21,9.6,-0.46,0.24,idle,
135,4.59,8.93,-0.91,-2.71,3.79,-1.47,9.71,-0.56,0.21,idle,
136,4.5,8.89,-0.85,-3.17,2.82,-0.34,9.56,-0.44,0.15,idle,
137,4.61,8.9,-0.82,-3.59,1.98,-0.47,9.51,-0.52,0.37,idle,
138,4.65,8.97,-0.84,-3.32,3.74,-1.49,9.65,-0.48,0.32,idle,
139,4.85,8.77,-0.82,-4.64,0.88,-0.94,9.58,-0.57,0.21,idle,
140,4.87,8.79,-0.89,-4.21,0.67,1.59,9.52,-0.55,0.28,idle,
141,4.79,8.83,-0.81,-4.94,2.92,1.6,9.64,-0.49,0.26,idle,
142,4.81,8.83,-0.83,-5.08,3.4,1.6,9.6,-0.38,0.79,idle,
143,4.73,8.88,-0.88,-7.91,-0.85,6.17,9.62,-0.51,0.29,idle,
144,4.69,8.89,-0.82,-8.94,-2.14,7.06,9.5,-0.49,0.46,idle,
145,4.61,8.88,-0.84,-6.37,3.65,3.34,9.8,-0.76,0.87,idle,
146,4.56,8.86,-0.91,-6.37,2.27,3.34,9.72,-0.6,0.67,idle,
147,4.6,8.65,-0.88,-7.91,-0.54,3.17,9.6,-0.49,0.59,idle,
148,4.56,8.69,-0.87,-6.66,1.65,1.98,9.6,-0.44,0.45,idle,
149,4.47,8.75,-0.96,-5.89,0.52,1.08,9.72,-0.38,0.49,idle,
150,4.61,8.69,-0.93,-6.73,-1.21,0.84,9.72,-0.37,0.51,idle,
151,4.74,8.59,-0.88,-3.14,4.27,-2.61,9.53,-0.45,0.54,idle,
152,4.73,8.66,-0.97,-3.06,4.15,-1.98,9.5,-0.37,0.64,idle,
153,4.79,8.74,-0.86,0.08,3.54,-2.73,9.75,-0.43,0.68,idle,
154,4.8,8.72,-0.79,1.01,4.37,-2.66,9.7,-0.46,0.75,idle,
155,4.83,8.76,-0.8,-0.78,1.25,-1.92,9.52,-0.46,0.62,idle,
156,4.87,8.68,-0.75,1.11,2.69,-2.05,9.62,-0.48,0.59,idle,
157,4.78,8.74,-0.63,1.5,3.11,-1.6,9.59,-0.53,0.65,idle,
158,4.67,8.75,-0.6,0.81,1.18,-0.89,9.64,-0.39,0.62,idle,
159,4.62,8.78,-0.64,-1.49,-2.33,-0.41,9.58,-0.36,0.64,idle,
