,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
22,4.98,8.63,-1.76,2.31,-3.43,-1.15,9.24,0.15,2.75,idle,
23,5.05,8.64,-1.7,-0.58,-4.09,-0.82,9.18,0.13,2.74,idle,
24,5.06,8.59,-1.78,-1.58,-1.32,-2.15,9.11,0.16,2.74,idle,
25,5.04,8.47,-1.82,-3.44,-2.08,-2.76,9.2,0.11,2.72,idle,
26,5.02,8.54,-1.99,-1.54,-0.75,-2.31,9.14,0.09,2.78,idle,
27,5.06,8.39,-1.77,-3.21,1.27,-1.66,9.11,0.18,2.74,idle,
28,5.57,8.48,-1.93,-7.68,-24.82,1.77,9.06,0.15,2.7,idle,
29,4.67,8.4,-2.6,0.56,2.53,-2.07,9.1,0.11,2.62,idle,
30,4.65,8.47,-2.64,-1.53,2.76,-1.39,9.15,0.16,2.63,idle,
31,4.65,8.43,-2.59,-1.37,3.21,-2.24,9.12,0.11,2.62,idle,
32,4.57,8.44,-2.59,0.29,3.1,-2.12,9.14,0.11,2.6,idle,
33,4.61,8.48,-2.58,0.38,2.15,-2.18,9.15,0.18,2.67,idle,
34,4.63,8.46,-2.59,0.36,2.31,-2.38,9.22,0.18,2.62,idle,
35,4.62,8.48,-2.57,1.04,2.73,-2.95,9.15,0.15,2.66,idle,
36,4.65,8.51,-2.6,1.44,2.79,-3.76,9.11,0.11,2.69,idle,
37,4.7,8.37,-2.71,0.3,0.85,-2.72,9.24,0.2,2.57,idle,
38,4.71,8.39,-2.68,1.48,0.85,-2.06,9.21,0.12,2.71,idle,
39,4.73,8.52,-2.8,2.81,1.6,-1.72,9.12,0.06,2.75,idle,
40,4.74,8.47,-2.81,1.06,1.85,-2.18,9.21,0.0,2.6,idle,
41,4.67,8.41,-2.68,0.24,1.21,-1.65,9.1,0.07,2.5,idle,
42,4.8,8.37,-2.59,-0.27,0.52,-1.43,9.15,0.07,2.65,idle,
43,4.76,8.36,-2.79,0.83,5.65,-2.44,9.11,0.04,2.61,idle,
44,4.72,8.42,-2.78,0.99,6.13,-2.35,9.17,0.09,2.65,idle,
45,4.6,8.38,-2.76,1.98,6.38,-2.7,9.08,0.03,2.68,idle,
46,4.56,8.43,-2.74,2.37,5.6,-2.44,9.07,0.06,2.52,idle,
47,4.58,8.52,-2.79,-0.44,2.49,-2.02,9.0,-0.02,2.54,idle,
48,4.6,8.49,-2.63,-0.44,2.0,-1.71,9.12,-0.04,2.49,idle,
49,4.62,8.5,-2.67,-1.02,0.72,-0.99,9.05,-0.04,2.63,idle,
50,4.58,8.54,-2.82,-1.58,0.12,-0.91,9.16,0.0,2.52,idle,
51,4.62,8.44,-2.94,-3.92,-0.85,-0.89,9.33,0.05,2.7,idle,
52,4.57,8.35,-2.85,-3.5,-1.11,-0.81,9.15,0.0,2.84,idle,
53,4.66,8.44,-2.69,-1.83,0.09,-1.89,9.2,-0.04,2.72,idle,
54,4.7,8.44,-2.74,-2.15,0.49,-2.48,9.21,-0.03,2.73,idle,
55,4.74,8.41,-2.81,-3.21,-0.82,-2.31,9.1,-0.04,2.81,idle,
56,4.78,8.45,-2.78,-3.24,-0.6,-2.15,9.11,-0.11,2.8,idle,
57,4.72,8.44,-2.84,-2.13,2.48,-1.5,9.15,-0.05,2.62,idle,
58,4.69,8.38,-2.89,-3.6,2.76,-1.72,9.12,0.05,2.72,idle,
59,4.54,8.38,-2.81,-2.43,3.46,-2.76,9.11,-0.14,2.65,idle,
60,4.61,8.38,-2.79,-3.88,0.96,-2.72,9.17,-0.06,2.74,idle,
61,4.83,8.32,-2.74,-3.28,1.69,-3.24,9.03,-0.11,2.65,idle,
62,4.85,8.29,-2.77,-2.56,3.39,-3.81,9.12,-0.07,2.67,idle,
63,4.68,8.37,-2.68,-2.32,2.01,-1.85,9.21,-0.05,2.74,idle,
64,4.69,8.26,-2.76,-1.85,1.85,-2.18,9.17,-0.02,2.79,idle,
65,4.52,8.53,-2.83,-0.31,0.11,0.34,9.2,0.0,2.69,idle,
66,4.51,8.74,-2.96,-0.98,-0.3,1.31,8.99,0.01,2.63,idle,
67,4.73,8.35,-2.42,-3.82,3.88,-4.73,9.13,-0.01,2.64,idle,
68,4.65,8.2,-2.57,-3.44,1.66,-3.66,9.16,-0.02,2.59,idle,
69,4.69,8.18,-2.61,-3.33,-0.74,-1.75,9.18,-0.04,2.64,idle,
70,4.63,8.18,-2.73,-1.37,-1.95,-0.34,9.17,0.03,2.7,idle,
71,4.64,8.2,-2.81,0.07,-2.19,-0.2,9.01,0.03,2.68,idle,
72,4.82,8.43,-2.75,-1.91,-1.42,-1.73,9.09,-0.1,2.73,idle,
73,4.95,8.42,-2.71,-2.27,0.2,-1.78,9.08,-0.09,2.73,idle,
74,4.75,8.39,-2.77,-2.29,5.64,-1.75,9.13,-0.02,2.69,idle,
75,4.67,8.46,-2.68,-1.69,4.44,-0.87,9.1,-0.08,2.65,idle,
76,4.5,8.43,-2.79,-4.3,-1.73,-0.31,9.1,-0.08,2.7,idle,
77,4.58,8.43,-2.7,-4.32,-2.76,-0.34,9.16,-0.08,2.75,idle,
78,4.74,8.54,-2.7,-2.44,-0.42,-0.99,9.14,-0.2,2.72,idle,
79,4.74,8.51,-2.71,-4.39,0.85,-2.08,9.12,-0.06,2.79,idle,
80,4.66,8.42,-2.82,-5.53,0.5,-1.25,9.08,-0.04,2.63,idle,
81,4.68,8.41,-2.63,-4.45,0.98,-1.96,9.08,0.01,2.71,idle,
82,4.66,8.31,-2.74,-7.27,-3.23,-1.11,9.12,0.14,2.68,idle,
83,4.78,8.31,-2.68,-5.86,-3.63,-0.76,9.12,0.05,2.66,idle,
84,4.86,8.39,-2.66,-2.98,-1.73,-2.25,9.13,0.09,2.68,idle,
85,4.81,8.41,-2.55,-3.15,-1.24,-2.61,9.22,0.13,2.66,idle,
86,4.86,8.37,-2.66,-1.83,-3.16,1.71,9.11,0.1,2.66,idle,
87,4.78,8.43,-2.65,-0.86,-0.95,1.56,9.17,0.13,2.59,idle,
88,4.56,8.45,-2.77,-3.4,-1.65,-0.02,9.05,0.07,2.6,idle,
89,4.63,8.44,-2.7,-2.6,-3.09,0.0,9.07,0.11,2.73,idle,
90,4.72,8.41,-2.6,-3.22,-2.18,-0.98,9.15,0.1,2.64,idle,
91,4.7,8.43,-2.63,-3.24,-2.54,-1.02,9.14,0.1,2.58,idle,
92,4.79,8.37,-2.68,-2.92,1.13,-2.84,9.14,0.1,2.66,idle,
93,4.79,8.39,-2.75,-3.34,1.21,-2.63,9.22,0.14,2.48,idle,
94,4.85,8.37,-2.74,-3.15,2.97,-2.53,9.11,0.1,2.64,idle,
95,4.84,8.35,-2.74,-3.03,4.17,-3.05,9.11,0.1,2.62,idle,
96,4.8,8.28,-2.67,-3.17,4.41,-3.28,9.2,0.04,2.56,idle,
97,4.76,8.31,-2.72,-2.5,4.04,-2.78,9.2,0.0,2.63,idle,
98,4.76,8.45,-2.63,-1.53,3.24,-1.95,9.19,0.02,2.75,idle,
99,4.69,8.35,-2.68,-1.31,2.0,-1.11,9.11,0.15,2.72,idle,
100,4.69,8.43,-2.68,-1.11,1.49,-0.82,9.12,0.04,2.61,idle,
101,4.69,8.41,-2.58,-0.87,1.72,-0.59,9.09,-0.01,2.63,idle,
102,4.66,8.41,-2.66,-1.65,1.82,-1.02,9.16,0.06,2.67,idle,
103,4.7,8.41,-2.73,-1.82,1.06,-1.15,9.13,0.04,2.63,idle,
104,4.71,8.49,-2.71,-0.99,0.6,-0.92,9.12,-0.01,2.72,idle,
105,4.8,8.5,-2.72,-2.5,1.92,-1.24,9.1,0.05,2.65,idle,
106,4.75,8.46,-2.68,-3.03,2.44,-1.64,9.06,0.01,2.73,idle,
107,4.54,8.49,-2.64,-3.23,-1.02,0.04,9.13,0.12,2.7,idle,
108,4.62,8.41,-2.56,-3.95,-3.05,0.42,9.1,0.03,2.61,idle,
109,4.86,8.4,-2.68,-3.8,-4.22,0.43,9.07,0.08,2.79,idle,
110,4.97,8.34,-2.66,-3.34,-2.97,0.05,9.1,0.0,2.65,idle,
111,4.91,8.37,-2.67,-3.16,-0.86,-0.51,9.13,-0.04,2.76,idle,
112,4.9,8.35,-2.65,-2.66,0.52,-0.61,9.14,-0.05,2.85,idle,
113,4.78,8.36,-2.75,-5.02,-1.21,2.97,9.16,0.09,2.65,idle,
114,4.74,8.32,-2.79,-4.96,-0.08,1.91,9.09,0.08,2.79,idle,
115,4.73,8.38,-2.62,-4.25,-2.47,1.37,9.1,0.11,2.67,idle,
116,4.71,8.4,-2.66,-5.07,-3.73,1.28,9.12,0.11,2.64,idle,
117,4.88,8.36,-2.56,-3.6,-4.74,0.07,9.1,0.07,2.69,idle,
118,4.95,8.29,-2.6,-2.84,-4.29,-0.26,9.12,0.15,2.68,idle,
119,4.98,8.32,-2.6,-3.11,-3.21,-0.74,9.13,0.11,2.72,idle,
120,4.97,8.31,-2.64,-3.4,-2.07,-0.97,9.09,0.11,2.66,idle,
121,4.9,8.3,-2.83,-3.4,-1.45,-0.9,9.11,0.06,2.71,idle,
122,4.91,8.28,-2.68,-3.07,-0.39,-1.08,9.02,0.06,2.77,idle,
123,4.96,8.3,-2.71,-2.77,0.81,-1.55,9.05,0.11,2.79,idle,
124,4.98,8.3,-2.77,-3.03,3.69,-2.22,9.22,0.09,2.77,idle,
125,4.9,8.32,-2.71,-3.04,3.92,-2.53,9.2,0.12,2.81,idle,
126,4.86,8.4,-2.67,-0.41,5.63,-3.97,9.1,0.06,2.74,idle,
127,4.84,8.34,-2.71,-1.11,4.31,-3.79,9.14,0.03,2.62,idle,
128,4.75,8.35,-2.64,-1.78,5.58,-3.85,9.2,0.06,2.69,idle,
129,4.69,8.38,-2.75,-1.98,5.89,-4.23,9.16,0.06,2.76,idle,
130,4.84,8.38,-2.56,-1.89,2.97,-3.93,8.95,0.06,2.72,idle,
131,4.82,8.35,-2.56,-2.27,3.14,-4.01,9.01,-0.01,2.72,idle,
132,4.82,8.33,-2.52,-2.54,2.57,-3.71,9.08,0.08,2.65,idle,
133,4.87,8.35,-2.65,-1.94,1.7,-3.33,9.07,0.02,2.71,idle,
134,4.84,8.39,-2.65,-2.03,3.03,-2.08,9.01,0.0,2.71,idle,
135,4.84,8.41,-2.7,-2.85,3.11,-1.6,8.98,0.03,2.7,idle,
136,4.71,8.46,-2.56,-2.34,1.41,0.0,9.1,0.06,2.71,idle,
137,4.7,8.46,-2.59,-2.63,0.64,0.06,9.0,0.03,2.79,idle,
138,4.67,8.45,-2.57,-3.89,-0.98,0.15,9.01,-0.03,2.78,idle,
139,4.69,8.42,-2.6,-5.32,-2.97,0.33,8.99,-0.08,2.91,idle,
140,4.8,8.35,-2.68,-3.24,-5.12,-0.11,9.05,-0.05,2.91,idle,
141,4.9,8.4,-2.73,-3.24,-4.34,-0.83,9.08,-0.06,2.89,idle,
142,4.86,8.38,-2.61,-3.22,-1.62,-1.45,9.1,-0.09,2.9,idle,
143,4.86,8.41,-2.63,-3.53,-0.52,-2.1,9.09,-0.01,3.02,idle,
144,4.78,8.4,-2.76,-4.37,-0.66,-1.5,9.19,0.19,3.0,idle,
145,4.87,8.39,-2.68,-4.54,-0.15,-1.52,9.13,0.09,3.0,idle,
146,4.82,8.37,-2.56,-3.22,-0.35,-1.62,9.06,0.03,2.92,idle,
147,4.75,8.34,-2.48,-3.08,-1.93,-1.27,9.03,0.09,2.65,idle,
148,4.79,8.42,-2.46,-2.85,-3.32,-0.69,9.11,0.04,2.73,idle,
149,4.84,8.44,-2.53,-3.28,-4.37,-0.14,9.02,0.13,2.83,idle,
150,4.95,8.38,-2.64,-4.18,-4.4,0.31,8.98,0.07,2.84,idle,
151,4.82,8.25,-2.74,-4.01,-2.21,0.08,9.07,0.07,2.9,idle,
152,4.86,8.24,-2.58,-4.15,-1.43,-0.53,9.01,0.13,2.84,idle,
153,4.89,8.35,-2.6,-3.79,-0.87,-0.84,9.21,0.16,2.86,idle,
154,4.87,8.39,-2.64,-4.05,-1.4,-0.61,9.09,0.16,2.84,idle,
155,4.89,8.36,-2.55,-3.37,1.02,-2.2,9.08,0.14,2.8,idle,
156,4.88,8.33,-2.57,-3.26,1.55,-2.63,9.1,0.16,2.7,idle,
157,4.81,8.37,-2.56,-2.34,0.89,-2.44,9.0,0.17,2.74,idle,
158,4.91,8.32,-2.65,-2.4,-0.31,-2.18,9.07,0.12,2.71,idle,
