,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
64,4.91,8.83,0.84,-0.91,5.5,-3.51,9.19,-0.51,2.07,idle,
65,4.93,8.84,0.93,-0.53,7.89,-3.63,9.4,-0.61,2.1,idle,
66,4.97,8.85,0.94,-0.97,8.85,-3.71,9.27,-0.54,2.23,idle,
67,5.05,8.67,1.05,-3.6,8.62,-2.46,9.22,-0.53,1.77,idle,
68,4.98,8.61,0.94,-2.83,9.0,-2.3,9.22,-0.48,1.93,idle,
69,4.77,8.72,0.86,-6.54,3.43,0.87,9.19,-0.45,1.94,idle,
70,4.79,8.66,0.72,-4.96,3.95,0.04,8.98,-0.5,2.09,idle,
71,4.67,8.67,0.58,-4.47,2.89,2.61,9.4,-0.55,2.21,idle,
72,4.54,8.7,0.62,-4.67,2.11,2.39,9.17,-0.62,2.13,idle,
73,4.12,8.92,0.62,-3.5,6.64,-1.76,9.23,-0.57,2.16,idle,
74,4.19,8.84,0.57,-4.02,5.26,-5.33,9.3,-0.58,2.23,idle,
75,4.73,8.77,0.44,-3.87,0.08,-6.08,9.3,-0.48,2.1,idle,
76,4.74,8.71,0.39,-4.02,0.09,-5.42,9.27,-0.35,2.12,idle,
77,4.61,8.79,0.47,0.38,-1.75,-3.7,9.27,-0.34,1.89,idle,
78,4.74,8.79,0.68,0.69,-2.84,-3.95,9.24,-0.38,1.88,idle,
79,4.77,8.76,0.69,0.66,-2.53,-4.47,9.23,-0.34,1.82,idle,
80,4.85,8.75,0.75,1.38,-1.74,-4.35,9.22,-0.38,1.88,idle,
81,4.88,8.9,0.98,1.77,-2.32,-2.02,9.3,-0.43,1.95,idle,
82,4.95,8.82,1.06,1.91,-1.3,-1.95,9.33,-0.45,2.06,idle,
83,4.92,8.8,1.18,1.38,0.49,-2.55,9.34,-0.49,2.01,idle,
84,4.89,8.76,1.11,0.07,0.96,-2.84,9.36,-0.53,1.98,idle,
85,4.93,8.78,1.16,-3.47,-1.1,-1.56,9.38,-0.56,1.95,idle,
86,4.88,8.87,1.04,-4.11,-1.6,-1.16,9.31,-0.63,2.05,idle,
87,4.9,8.88,0.77,-4.97,-1.85,0.49,9.27,-0.51,2.0,idle,
88,4.8,8.86,0.67,-4.63,-2.11,1.24,9.32,-0.49,1.9,idle,
89,4.74,8.86,0.63,-4.24,-0.53,1.35,9.27,-0.57,1.92,idle,
90,4.69,8.79,0.6,-4.0,-0.05,1.26,9.34,-0.6,1.92,idle,
91,4.58,8.78,0.66,-4.21,-0.31,0.05,9.31,-0.56,1.96,idle,
92,4.52,8.83,0.63,-3.86,0.31,-0.38,9.34,-0.57,1.89,idle,
93,4.6,8.82,0.53,-2.46,-0.14,-1.49,9.28,-0.54,2.0,idle,
94,4.67,8.8,0.52,-1.89,0.31,-2.18,9.3,-0.47,1.94,idle,
95,4.62,8.8,0.52,-1.12,0.32,-2.79,9.36,-0.48,2.01,idle,
96,4.72,8.82,0.57,-0.55,0.08,-3.08,9.28,-0.56,2.03,idle,
97,4.79,8.8,0.59,-0.11,0.02,-3.24,9.3,-0.5,1.88,idle,
98,4.72,8.76,0.83,-0.21,-0.53,-3.04,9.33,-0.54,2.01,idle,
99,4.76,8.83,0.86,-0.44,0.23,-3.53,9.33,-0.6,1.92,idle,
100,4.88,8.81,0.9,-1.59,0.04,-3.64,9.36,-0.56,1.91,idle,
101,4.93,8.76,0.88,-2.02,0.11,-3.13,9.41,-0.66,1.96,idle,
102,4.89,8.83,0.86,-2.06,-0.12,-1.82,9.26,-0.59,1.95,idle,
103,4.83,8.87,0.89,-1.99,0.32,-1.69,9.36,-0.58,1.96,idle,
104,4.75,8.84,0.89,-3.84,0.22,-1.5,9.32,-0.49,2.03,idle,
105,4.87,8.8,0.82,-4.09,-0.13,-1.47,9.33,-0.56,2.06,idle,
106,4.78,8.79,0.71,-3.64,2.3,-1.47,9.33,-0.55,1.98,idle,
107,4.76,8.84,0.7,-3.54,1.97,-1.49,9.32,-0.58,1.88,idle,
108,4.72,8.83,0.66,-3.79,1.47,-1.56,9.32,-0.5,2.02,idle,
109,4.71,8.88,0.67,-3.59,1.34,-1.9,9.36,-0.53,2.0,idle,
110,4.71,8.81,0.66,-2.66,1.22,-1.75,9.29,-0.52,2.01,idle,
111,4.67,8.74,0.64,-2.48,0.98,-2.27,9.29,-0.48,1.99,idle,
112,4.78,8.84,0.64,-1.95,1.21,-2.76,9.28,-0.59,2.07,idle,
113,4.76,8.8,0.69,-1.7,1.27,-2.83,9.3,-0.51,2.1,idle,
114,4.87,8.84,0.75,-1.36,0.8,-2.37,9.3,-0.52,2.06,idle,
115,4.84,8.79,0.74,-1.53,0.99,-2.27,9.31,-0.51,2.04,idle,
116,4.82,8.8,0.78,-1.31,1.17,-2.18,9.27,-0.56,2.04,idle,
117,4.83,8.83,0.77,-1.22,1.18,-1.76,9.29,-0.6,1.98,idle,
118,4.75,8.88,0.7,-2.17,0.36,-1.23,9.32,-0.55,2.05,idle,
119,4.72,8.87,0.75,-1.91,0.28,-1.02,9.22,-0.52,1.94,idle,
120,4.66,8.79,0.86,-1.98,0.29,-1.55,9.35,-0.54,1.88,idle,
121,4.63,8.83,0.73,-2.2,1.09,-2.34,9.33,-0.64,1.96,idle,
122,4.59,8.83,0.83,-2.62,1.47,-3.01,9.32,-0.58,1.91,idle,
123,4.61,8.84,0.81,-2.95,0.82,-3.54,9.35,-0.54,1.83,idle,
124,4.64,8.87,0.81,-3.26,0.24,-3.99,9.26,-0.55,1.95,idle,
125,4.75,8.74,0.78,-3.34,0.04,-3.69,9.23,-0.44,2.0,idle,
126,4.77,8.76,0.68,-3.47,-0.23,-3.34,9.25,-0.54,2.05,idle,
127,4.7,8.77,0.72,-3.04,-0.37,-3.28,9.32,-0.5,1.98,idle,
128,4.88,8.78,0.51,-4.6,-0.96,-5.71,9.28,-0.55,2.05,idle,
129,4.97,8.73,0.38,-5.36,-2.9,-4.68,9.31,-0.48,1.89,idle,
130,5.01,8.63,0.36,-0.32,-1.56,-2.17,9.34,-0.5,1.74,idle,
131,5.04,8.76,0.4,1.57,1.22,-1.86,9.24,-0.53,1.96,idle,
132,4.86,8.9,0.69,-0.11,-1.84,0.51,9.33,-0.55,2.11,idle,
133,4.79,8.89,0.59,-1.44,-4.44,0.82,9.62,-0.61,2.01,idle,
134,4.88,8.76,0.51,0.44,-2.74,-0.5,9.52,-0.57,1.93,idle,
135,4.87,8.68,0.57,2.52,-0.99,0.34,9.27,-0.57,1.79,idle,
136,4.6,8.93,0.96,2.2,0.98,1.34,9.29,-0.53,2.05,idle,
137,4.5,8.94,1.06,0.89,0.76,0.13,9.31,-0.54,2.01,idle,
138,4.47,8.87,0.86,-2.96,-4.95,-2.84,9.54,-0.48,1.82,idle,
139,4.57,8.83,0.82,-3.78,-3.11,-4.08,9.54,-0.56,1.74,idle,
140,4.6,8.79,0.68,-2.75,0.12,-4.97,9.39,-0.49,1.69,idle,
141,4.67,8.82,0.54,-1.32,1.98,-5.17,9.21,-0.59,1.77,idle,
142,4.74,8.92,0.55,0.09,2.81,-4.63,9.24,-0.67,1.93,idle,
143,4.79,8.91,0.69,-2.43,1.04,-2.8,9.14,-0.57,1.99,idle,
144,4.64,8.91,0.74,-4.21,-1.74,-2.95,9.34,-0.56,1.87,idle,
145,4.74,8.82,0.31,-5.34,-1.69,-4.34,9.5,-0.74,1.69,idle,
146,4.77,8.83,0.25,-3.72,0.11,-4.82,9.31,-0.64,1.81,idle,
147,4.86,8.8,0.53,3.97,5.56,-4.79,9.25,-0.64,1.74,idle,
148,4.75,8.88,0.38,0.73,3.44,-1.4,9.18,-0.66,1.72,idle,
149,4.77,8.92,0.62,0.12,2.15,-1.85,9.22,-0.64,1.93,idle,
150,4.7,8.94,0.67,0.0,1.19,-2.35,9.25,-0.72,1.87,idle,
151,4.89,8.75,0.45,-4.66,-3.17,-2.11,9.7,-0.75,1.76,idle,
152,4.91,8.65,0.24,-2.69,-1.31,-1.73,9.52,-0.67,1.84,idle,
153,4.67,8.79,0.59,2.4,3.42,-0.83,9.24,-0.61,1.66,idle,
154,4.64,8.74,0.72,1.52,2.68,-0.5,9.31,-0.61,1.77,idle,
155,4.47,8.85,0.64,-0.75,-1.24,-0.43,9.35,-0.68,1.69,idle,
156,4.53,8.96,0.56,-1.83,-1.54,-1.82,9.46,-0.61,1.66,idle,
157,4.67,8.92,0.38,-1.58,2.39,-3.89,9.25,-0.71,1.7,idle,
158,4.77,8.93,0.38,-1.57,2.18,-3.95,9.29,-0.69,1.74,idle,
